id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
68,6103076586,Mohamed Vall,Ould Horma,Mohamed Vall Ould Horma,M,1961-02-09,MAURE,+22247708645,,3,Nouakchott-Sud,9,,OCCASIONAL,,PENDING_KYC,API,2022-11-18,2024-08-12T00:08:36.519Z,2022-11-18T06:50:52.014Z,2024-08-12T00:08:36.519Z
6402,6401818132,Djibril,Baldé,Djibril Baldé,M,1964-04-03,PEUL,+22235412025,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2023-07-24,2024-10-23T04:06:50.668Z,2023-07-24T19:45:02.251Z,2024-10-23T04:06:50.668Z
1589,8205105382,Ahmed Baba,Cissé,Ahmed Baba Cissé,M,1982-07-22,SONINKE,+22222900324,,5,Trarza,15,,STANDARD,,ACTIVE,ANDROID,2022-04-11,2022-10-08T22:45:31.211Z,2022-04-11T11:40:11.997Z,2022-10-08T22:45:31.211Z
512,8702998957,Kelthoum,Kane,Kelthoum Kane,F,1987-08-21,WOLOF,+22225059503,kelthoum.kane537@yahoo.fr,2,Nouakchott-Ouest,5,,PREMIUM,,ACTIVE,USSD,2022-11-18,2023-08-06T18:35:28.922Z,2022-11-18T10:11:14.525Z,2023-08-06T18:35:28.922Z
4836,9407091370,Abdel Kader,Ould Bouha,Abdel Kader Ould Bouha,M,1994-10-23,MAURE,+22235947529,,7,Gorgol,25,,OCCASIONAL,,ACTIVE,ANDROID,2023-10-18,2023-11-19T06:29:04.166Z,2023-10-18T23:45:31.938Z,2023-11-19T06:29:04.166Z
1295,9002773648,Noura,Mint Mahmoud,Noura Mint Mahmoud,F,1990-06-28,MAURE,+22233138181,noura.mintmahmoud105@outlook.com,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2022-02-01,2022-03-06T09:02:21.684Z,2022-02-01T09:03:39.734Z,2022-03-06T09:02:21.684Z
3583,0115293416,Nouhoum,Yatabaré,Nouhoum Yatabaré,M,2001-04-24,WOLOF,+22246745386,,15,Tiris Zemmour,55,,VIP,,SUSPENDED,WEB,2024-04-01,2024-11-21T06:02:42.184Z,2024-04-01T14:58:20.661Z,2024-11-21T06:02:42.184Z
9577,6504776487,Mohamed Salem,Diop,Mohamed Salem Diop,M,1965-09-14,PEUL,+22249369645,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2022-10-20,2024-04-19T20:57:15.673Z,2022-10-20T18:06:14.951Z,2024-04-19T20:57:15.673Z
3277,6701233518,Oumou,Kouyaté,Oumou Kouyaté,F,1967-01-07,SONINKE,+22222937608,,1,Nouakchott-Nord,1,,OCCASIONAL,,PENDING_KYC,ANDROID,2022-03-16,2022-07-06T19:14:37.233Z,2022-03-16T20:52:33.522Z,2022-07-06T19:14:37.233Z
5607,6402696597,Tekber,Mint Abeih,Tekber Mint Abeih,F,1964-12-17,MAURE,+22245672680,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,USSD,2022-08-23,2023-08-31T14:21:21.403Z,2022-08-23T00:54:30.241Z,2023-08-31T14:21:21.403Z
3040,9205191311,Djenaba,Kouyaté,Djenaba Kouyaté,F,1992-09-02,PEUL,+22223439473,,5,Trarza,16,,OCCASIONAL,,PENDING_KYC,USSD,2023-05-06,2023-08-05T19:03:23.193Z,2023-05-06T19:24:35.847Z,2023-08-05T19:03:23.193Z
9940,8801335750,Fodé,Touré,Fodé Touré,M,1988-01-04,SONINKE,+22233275739,,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,ANDROID,2023-01-20,2023-08-20T20:40:18.448Z,2023-01-20T01:18:52.081Z,2023-08-20T20:40:18.448Z
4771,7202052446,Tekber,Mint Taleb,Tekber Mint Taleb,F,1972-11-08,MAURE,+22236416734,tekber.minttaleb991@hotmail.fr,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,IOS,2024-06-07,2024-11-18T04:33:17.137Z,2024-06-07T06:06:51.034Z,2024-11-18T04:33:17.137Z
7429,7901186316,Mounina,Mint Salem,Mounina Mint Salem,F,1979-10-27,MAURE,+22222027700,mounina.mintsalem474@yahoo.fr,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2024-06-25,2024-12-15T03:08:16.779Z,2024-06-25T02:44:42.216Z,2024-12-15T03:08:16.779Z
3553,6403118317,Pape,Dramé,Pape Dramé,M,1964-07-22,PEUL,+22249548083,pape.dramé466@hotmail.fr,3,Nouakchott-Sud,9,,ACTIVE,,BLOCKED,ANDROID,2022-03-18,2022-06-13T11:30:34.068Z,2022-03-18T22:23:04.985Z,2022-06-13T11:30:34.068Z
2059,7002258587,Mohamed Lemine,Wade,Mohamed Lemine Wade,M,1970-08-24,PEUL,+22222989115,mohamedlemine.wade733@yahoo.fr,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2023-04-27,2023-09-02T23:36:03.832Z,2023-04-27T19:27:24.602Z,2023-09-02T23:36:03.832Z
4388,6601778117,Messoud,Ould Abdel Aziz,Messoud Ould Abdel Aziz,M,1966-05-27,MAURE,+22235235344,messoud.ouldabdelaziz784@yahoo.fr,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2023-11-08,2024-10-22T20:02:59.071Z,2023-11-08T10:24:42.343Z,2024-10-22T20:02:59.071Z
8039,8802599551,Mariama,Diop,Mariama Diop,F,1988-11-08,PEUL,+22237596007,,2,Nouakchott-Ouest,4,,ACTIVE,,ACTIVE,USSD,2022-09-06,2023-06-18T00:15:37.826Z,2022-09-06T04:27:21.518Z,2023-06-18T00:15:37.826Z
9170,6702422777,Maguette,Ba,Maguette Ba,M,1967-05-17,SONINKE,+22223050830,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2023-08-06,2024-06-30T14:17:56.931Z,2023-08-06T08:56:21.010Z,2024-06-30T14:17:56.931Z
4877,9703929818,Ousmane,Sow,Ousmane Sow,M,1997-08-15,PEUL,+22222238697,ousmane.sow796@yahoo.fr,3,Nouakchott-Sud,8,,OCCASIONAL,,PENDING_KYC,IOS,2023-05-28,2023-10-02T15:53:45.945Z,2023-05-28T13:18:11.989Z,2023-10-02T15:53:45.945Z
5209,7207167820,Ghali,Fall,Ghali Fall,M,1972-10-09,PEUL,+22225809088,,7,Gorgol,26,,OCCASIONAL,,ACTIVE,ANDROID,2023-06-06,2023-07-06T05:30:28.613Z,2023-06-06T15:58:04.475Z,2023-07-06T05:30:28.613Z
7327,0101277176,Malick,Tall,Malick Tall,M,2001-11-24,SONINKE,+22224866071,malick.tall64@hotmail.fr,1,Nouakchott-Nord,1,,DORMANT,,ACTIVE,ANDROID,2022-01-24,2024-03-17T16:41:33.102Z,2022-01-24T22:52:46.354Z,2024-03-17T16:41:33.102Z
131,6302167803,Yahya,Ould El Ghassem,Yahya Ould El Ghassem,M,1963-09-10,MAURE,+22233756961,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,ANDROID,2023-06-14,2024-05-25T11:06:42.897Z,2023-06-14T07:49:59.244Z,2024-05-25T11:06:42.897Z
6600,9006635403,Malouma,Mint Ahmed,Malouma Mint Ahmed,F,1990-03-24,MAURE,+22223204466,,6,Brakna,19,,STANDARD,,ACTIVE,USSD,2022-06-10,2024-07-01T11:52:47.512Z,2022-06-10T05:35:35.164Z,2024-07-01T11:52:47.512Z
9073,8602353232,Leila,Mint Eleya,Leila Mint Eleya,F,1986-01-10,MAURE,+22237110571,leila.minteleya652@hotmail.fr,2,Nouakchott-Ouest,4,,ACTIVE,,BLOCKED,ANDROID,2023-08-01,2024-03-06T20:48:09.727Z,2023-08-01T18:55:40.228Z,2024-03-06T20:48:09.727Z
6352,8702377677,Abdallah,Ba,Abdallah Ba,M,1987-05-25,SONINKE,+22242339628,abdallah.ba331@outlook.com,2,Nouakchott-Ouest,4,,DORMANT,,ACTIVE,ANDROID,2022-08-04,2023-01-28T14:33:53.067Z,2022-08-04T06:57:39.690Z,2023-01-28T14:33:53.067Z
3257,8701745080,Maguette,Wade,Maguette Wade,F,1987-08-23,PEUL,+22232326403,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,USSD,2022-07-05,2023-05-25T08:03:04.633Z,2022-07-05T07:24:50.810Z,2023-05-25T08:03:04.633Z
7123,9108060150,Mounina,Camara,Mounina Camara,F,1991-01-20,PEUL,+22222321723,,8,Guidimaka,28,,DORMANT,,ACTIVE,IOS,2022-10-23,2024-04-11T05:51:01.646Z,2022-10-23T18:18:22.531Z,2024-04-11T05:51:01.646Z
4547,9406264348,Habiba,Faye,Habiba Faye,F,1994-02-24,PEUL,+22224775951,,6,Brakna,18,,STANDARD,,ACTIVE,ANDROID,2023-05-04,2024-09-20T22:39:45.706Z,2023-05-04T16:44:34.287Z,2024-09-20T22:39:45.706Z
2049,7901894211,Mohamed Salem,Ould El Hacen,Mohamed Salem Ould El Hacen,M,1979-09-09,MAURE,+22225487041,mohamedsalem.ouldelhacen209@yahoo.fr,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,ANDROID,2023-01-05,2023-01-12T01:22:38.106Z,2023-01-05T22:54:05.961Z,2023-01-12T01:22:38.106Z
9843,8802027591,Yacoub,Wade,Yacoub Wade,M,1988-07-25,PEUL,+22236513774,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-05-13,2022-09-25T10:50:37.948Z,2022-05-13T04:57:39.438Z,2022-09-25T10:50:37.948Z
3927,6801394731,Hafsata,Mint Abeih,Hafsata Mint Abeih,F,1968-08-24,MAURE,+22225660764,,1,Nouakchott-Nord,2,,DORMANT,,ACTIVE,ANDROID,2023-06-02,2024-08-19T01:04:39.417Z,2023-06-02T05:55:07.736Z,2024-08-19T01:04:39.417Z
2107,9104528436,Sidi Ahmed,Bâ,Sidi Ahmed Bâ,M,1991-02-26,PEUL,+22235667364,sidiahmed.bâ891@outlook.com,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2022-01-24,2023-01-13T00:44:30.504Z,2022-01-24T09:07:38.084Z,2023-01-13T00:44:30.504Z
6005,7704262637,Kelthoum,Wane,Kelthoum Wane,F,1977-04-28,WOLOF,+22225428768,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2023-04-04,2024-06-24T04:54:17.010Z,2023-04-04T08:02:13.729Z,2024-06-24T04:54:17.010Z
6557,9203621968,Babacar,Sakho,Babacar Sakho,M,1992-04-23,PEUL,+22247528342,babacar.sakho540@outlook.com,3,Nouakchott-Sud,9,,ACTIVE,,ACTIVE,ANDROID,2024-06-04,2024-12-24T08:57:27.891Z,2024-06-04T08:09:21.430Z,2024-12-24T08:57:27.891Z
7799,0504998858,Mahfoudh,Ould Abdallah,Mahfoudh Ould Abdallah,M,2005-10-08,MAURE,+22248925801,mahfoudh.ouldabdallah988@hotmail.fr,4,Dakhlet Nouadhibou,10,,ACTIVE,,INACTIVE,ANDROID,2022-07-03,2024-09-02T21:11:52.057Z,2022-07-03T11:15:13.973Z,2024-09-02T21:11:52.057Z
1439,6301772039,Idrissa,Dieng,Idrissa Dieng,M,1963-06-16,WOLOF,+22244801256,idrissa.dieng741@outlook.com,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,WEB,2022-03-10,2023-03-09T08:11:30.782Z,2022-03-10T21:01:34.595Z,2023-03-09T08:11:30.782Z
3239,8201344956,Abeih,Ould Dah,Abeih Ould Dah,M,1982-07-07,MAURE,+22234510776,abeih.oulddah350@outlook.com,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2022-11-01,2023-12-22T09:05:06.085Z,2022-11-01T23:13:46.565Z,2023-12-22T09:05:06.085Z
6692,8303941637,Koumba,Diop,Koumba Diop,F,1983-11-20,PEUL,+22232128551,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,ANDROID,2023-03-03,2023-06-06T02:21:22.264Z,2023-03-03T01:18:54.029Z,2023-06-06T02:21:22.264Z
5984,8002542427,Aicha,Dieng,Aicha Dieng,F,1980-05-13,PEUL,+22223432317,aicha.dieng932@gmail.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-02-04,2024-02-26T01:26:33.217Z,2023-02-04T14:27:30.265Z,2024-02-26T01:26:33.217Z
1249,7502545299,Naima,Mint Maloum,Naima Mint Maloum,F,1975-06-27,MAURE,+22222507496,naima.mintmaloum348@gmail.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,IOS,2024-07-21,2024-09-02T01:55:58.190Z,2024-07-21T15:22:57.609Z,2024-09-02T01:55:58.190Z
427,7701312999,Malick,Bâ,Malick Bâ,M,1977-06-12,PEUL,+22222951142,,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,API,2022-11-01,2024-08-04T01:46:49.829Z,2022-11-01T17:56:17.765Z,2024-08-04T01:46:49.829Z
4523,9303122224,Boubacar,Thiam,Boubacar Thiam,M,1993-01-11,WOLOF,+22222505151,boubacar.thiam947@hotmail.fr,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,IOS,2024-03-16,2024-04-08T11:51:33.640Z,2024-03-16T09:25:18.792Z,2024-04-08T11:51:33.640Z
8797,0212396351,Maloum,Ould Abdallah,Maloum Ould Abdallah,M,2002-01-23,MAURE,+22236679340,maloum.ouldabdallah780@outlook.com,12,Adrar,47,,ACTIVE,,ACTIVE,ANDROID,2024-03-15,2024-11-21T01:05:58.602Z,2024-03-15T06:44:00.211Z,2024-11-21T01:05:58.602Z
8562,9205875624,Lehbib,Ould Wedadi,Lehbib Ould Wedadi,M,1992-05-22,MAURE,+22225851703,lehbib.ouldwedadi318@yahoo.fr,5,Trarza,14,,STANDARD,,PENDING_KYC,ANDROID,2023-08-01,2023-08-25T07:41:06.571Z,2023-08-01T18:27:03.129Z,2023-08-25T07:41:06.571Z
7131,8712754161,Meymouna,Mint Habiboullah,Meymouna Mint Habiboullah,F,1987-07-14,MAURE,+22236990034,meymouna.minthabiboullah614@gmail.com,12,Adrar,45,,STANDARD,,ACTIVE,IOS,2024-05-13,2024-12-09T22:59:59.501Z,2024-05-13T14:55:22.159Z,2024-12-09T22:59:59.501Z
125,7601821128,Mohamed Lemine,Thiam,Mohamed Lemine Thiam,M,1976-04-17,PEUL,+22237726781,mohamedlemine.thiam264@yahoo.fr,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,USSD,2022-12-29,2023-03-05T12:10:50.796Z,2022-12-29T09:05:49.750Z,2023-03-05T12:10:50.796Z
4206,9701601149,Safi,Ly,Safi Ly,F,1997-05-02,PEUL,+22225632795,,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,USSD,2022-06-08,2024-09-21T10:14:32.575Z,2022-06-08T12:58:00.083Z,2024-09-21T10:14:32.575Z
2667,7802928387,Naha,Mint Sidi,Naha Mint Sidi,F,1978-04-12,MAURE,+22247481256,naha.mintsidi284@yahoo.fr,2,Nouakchott-Ouest,4,,STANDARD,,PENDING_KYC,USSD,2022-03-08,2022-11-26T17:03:06.215Z,2022-03-08T04:34:29.164Z,2022-11-26T17:03:06.215Z
3307,7801868941,Djenaba,Diakité,Djenaba Diakité,F,1978-04-14,PEUL,+22237903777,djenaba.diakité268@hotmail.fr,1,Nouakchott-Nord,2,,ACTIVE,,ACTIVE,ANDROID,2023-03-05,2024-03-06T07:46:00.416Z,2023-03-05T04:11:33.736Z,2024-03-06T07:46:00.416Z
9248,8605890590,Maloum,Ould Ahmed,Maloum Ould Ahmed,M,1986-07-23,MAURE,+22236388140,,5,Trarza,13,,DORMANT,,ACTIVE,ANDROID,2023-05-18,2024-08-29T01:05:21.932Z,2023-05-18T01:06:23.798Z,2024-08-29T01:05:21.932Z
7479,9505530041,Hawa,Wane,Hawa Wane,F,1995-01-24,SONINKE,+22235591853,hawa.wane373@gmail.com,5,Trarza,16,,DORMANT,,ACTIVE,ANDROID,2023-09-19,2024-10-03T22:59:06.635Z,2023-09-19T13:42:20.881Z,2024-10-03T22:59:06.635Z
3485,9806979750,Hawa,Mint Dah,Hawa Mint Dah,F,1998-05-10,MAURE,+22224981928,,6,Brakna,19,,STANDARD,,ACTIVE,ANDROID,2022-12-29,2024-11-13T08:20:08.215Z,2022-12-29T20:24:49.256Z,2024-11-13T08:20:08.215Z
7863,8703261906,Hamoud,Ould Nagi,Hamoud Ould Nagi,M,1987-04-13,MAURE,+22224655910,,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2022-03-02,2023-08-22T21:45:15.322Z,2022-03-02T15:20:43.174Z,2023-08-22T21:45:15.322Z
2380,9112737617,Toumani,Wane,Toumani Wane,M,1991-08-06,WOLOF,+22232899529,,12,Adrar,47,,STANDARD,,ACTIVE,ANDROID,2023-03-14,2023-11-14T08:56:49.750Z,2023-03-14T08:59:15.322Z,2023-11-14T08:56:49.750Z
5121,7904710637,Kadiatou,Koné,Kadiatou Koné,F,1979-08-20,PEUL,+22242152984,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2024-11-21,2024-12-22T17:10:09.149Z,2024-11-21T21:33:21.275Z,2024-12-22T17:10:09.149Z
7902,6211853668,Wedadi,Touré,Wedadi Touré,M,1962-07-22,PEUL,+22224287163,wedadi.touré515@gmail.com,11,Hodh El Gharbi,44,,STANDARD,,ACTIVE,ANDROID,2023-09-23,2024-10-11T07:54:34.094Z,2023-09-23T22:20:19.895Z,2024-10-11T07:54:34.094Z
7527,0002667775,Mor,Baldé,Mor Baldé,M,2000-04-08,PEUL,+22232968842,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2024-09-20,2024-12-18T00:37:15.632Z,2024-09-20T06:01:06.282Z,2024-12-18T00:37:15.632Z
6862,0502287060,Hacen,Cissé,Hacen Cissé,M,2005-10-17,PEUL,+22225676014,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-09-14,2024-11-11T21:54:57.112Z,2023-09-14T04:56:23.438Z,2024-11-11T21:54:57.112Z
5078,7504679233,Idrissa,Anne,Idrissa Anne,M,1975-12-03,PEUL,+22233295760,,4,Dakhlet Nouadhibou,10,,STANDARD,,PENDING_KYC,IOS,2023-01-17,2024-04-02T03:31:55.118Z,2023-01-17T04:43:28.210Z,2024-04-02T03:31:55.118Z
6793,6604939591,Bintou,Diarra,Bintou Diarra,F,1966-04-09,WOLOF,+22247598275,bintou.diarra332@outlook.com,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2024-02-24,2024-04-01T04:45:54.515Z,2024-02-24T06:42:02.743Z,2024-04-01T04:45:54.515Z
2850,0101063067,Malick,Dramé,Malick Dramé,M,2001-09-04,PEUL,+22223862990,,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,IOS,2023-07-13,2024-03-15T00:26:00.984Z,2023-07-13T16:52:27.457Z,2024-03-15T00:26:00.984Z
4015,9103299441,Mamadou,Sy,Mamadou Sy,M,1991-10-05,SONINKE,+22223121916,,3,Nouakchott-Sud,7,,DORMANT,,ACTIVE,IOS,2023-09-28,2023-12-04T06:34:35.093Z,2023-09-28T17:13:43.581Z,2023-12-04T06:34:35.093Z
3215,0401587735,Yahya,Diagana,Yahya Diagana,M,2004-10-13,PEUL,+22223138089,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,ANDROID,2023-10-08,2024-04-24T07:19:43.084Z,2023-10-08T15:19:00.612Z,2024-04-24T07:19:43.084Z
345,7802931684,Nouh,Sow,Nouh Sow,M,1978-12-16,WOLOF,+22222915328,,2,Nouakchott-Ouest,6,,OCCASIONAL,,SUSPENDED,ANDROID,2023-04-17,2024-09-26T12:30:40.350Z,2023-04-17T15:55:12.044Z,2024-09-26T12:30:40.350Z
3336,9001372260,Sékou,Gaye,Sékou Gaye,M,1990-10-12,PEUL,+22245205546,sékou.gaye400@yahoo.fr,1,Nouakchott-Nord,3,,STANDARD,,INACTIVE,IOS,2024-10-12,2024-11-17T23:28:26.853Z,2024-10-12T16:25:46.483Z,2024-11-17T23:28:26.853Z
6317,8315607415,Dado,Fall,Dado Fall,F,1983-05-07,PEUL,+22224124086,,15,Tiris Zemmour,55,,ACTIVE,,ACTIVE,USSD,2024-08-08,2024-08-18T19:31:23.406Z,2024-08-08T19:02:08.770Z,2024-08-18T19:31:23.406Z
273,8902740347,Djimé,Diop,Djimé Diop,M,1989-12-10,SONINKE,+22232970773,,2,Nouakchott-Ouest,5,,DORMANT,,ACTIVE,USSD,2023-05-26,2024-09-20T20:59:28.345Z,2023-05-26T15:52:38.778Z,2024-09-20T20:59:28.345Z
4032,8115806627,Salif,Wade,Salif Wade,M,1981-07-08,WOLOF,+22222316421,,15,Tiris Zemmour,55,,DORMANT,,ACTIVE,ANDROID,2022-11-23,2024-08-16T19:56:17.447Z,2022-11-23T18:16:55.623Z,2024-08-16T19:56:17.447Z
1488,8005078390,Cheikhna,Ould Brahim,Cheikhna Ould Brahim,M,1980-06-15,MAURE,+22244958288,,5,Trarza,15,,OCCASIONAL,,PENDING_KYC,WEB,2023-05-31,2023-11-12T16:09:31.995Z,2023-05-31T09:18:49.401Z,2023-11-12T16:09:31.995Z
5045,9402117655,Mariam,Mint Abeih,Mariam Mint Abeih,F,1994-03-16,MAURE,+22233507218,,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,API,2022-05-03,2022-12-24T16:27:46.433Z,2022-05-03T01:31:30.600Z,2022-12-24T16:27:46.433Z
4019,8715041488,Defa,Mint Tourad,Defa Mint Tourad,F,1987-04-27,MAURE,+22222965699,defa.minttourad854@hotmail.fr,15,Tiris Zemmour,55,,DORMANT,,ACTIVE,API,2022-05-11,2024-10-01T11:22:19.283Z,2022-05-11T04:04:46.425Z,2024-10-01T11:22:19.283Z
9330,7702721354,Mahfoudh,Mbow,Mahfoudh Mbow,M,1977-02-13,PEUL,+22249780309,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,WEB,2022-10-02,2024-11-03T08:10:12.034Z,2022-10-02T22:33:42.927Z,2024-11-03T08:10:12.034Z
8598,7206830107,Halima,Mint Maloum,Halima Mint Maloum,F,1972-06-10,MAURE,+22225988773,halima.mintmaloum168@gmail.com,6,Brakna,18,,ACTIVE,,ACTIVE,ANDROID,2022-10-12,2022-12-04T08:53:48.797Z,2022-10-12T05:17:00.620Z,2022-12-04T08:53:48.797Z
7451,7703584611,Sékou,Sow,Sékou Sow,M,1977-08-08,SONINKE,+22222295834,,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,USSD,2023-08-08,2024-09-19T03:41:12.684Z,2023-08-08T12:17:43.764Z,2024-09-19T03:41:12.684Z
8972,0108928097,Sidina,Ould Ahmedou,Sidina Ould Ahmedou,M,2001-01-08,MAURE,+22222081663,,8,Guidimaka,27,,ACTIVE,,ACTIVE,IOS,2023-05-23,2023-12-06T10:30:23.005Z,2023-05-23T08:50:22.270Z,2023-12-06T10:30:23.005Z
1690,7802160093,Minetou,Wane,Minetou Wane,F,1978-11-22,PEUL,+22237447505,minetou.wane975@outlook.com,2,Nouakchott-Ouest,5,,OCCASIONAL,,PENDING_KYC,ANDROID,2022-11-18,2023-11-20T06:09:24.940Z,2022-11-18T09:17:20.162Z,2023-11-20T06:09:24.940Z
2115,7409462282,Sidi Mohamed,Ould Sidi,Sidi Mohamed Ould Sidi,M,1974-05-14,MAURE,+22233560407,sidimohamed.ouldsidi739@yahoo.fr,9,Assaba,31,,STANDARD,,ACTIVE,WEB,2022-11-29,2024-09-18T20:31:47.320Z,2022-11-29T04:42:05.111Z,2024-09-18T20:31:47.320Z
1437,7104307743,Bakary,Diagana,Bakary Diagana,M,1971-11-01,PEUL,+22222482323,bakary.diagana545@outlook.com,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,IOS,2024-12-06,2024-12-18T07:18:37.384Z,2024-12-06T13:53:13.054Z,2024-12-18T07:18:37.384Z
8751,9702322757,Kelthoum,Mint Ghali,Kelthoum Mint Ghali,F,1997-07-28,MAURE,+22234172991,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,IOS,2024-05-28,2024-10-05T15:01:51.334Z,2024-05-28T00:43:13.351Z,2024-10-05T15:01:51.334Z
2980,8704153255,Khadijetou,Kouyaté,Khadijetou Kouyaté,F,1987-01-04,WOLOF,+22236995092,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,WEB,2022-02-06,2024-05-15T03:08:29.760Z,2022-02-06T02:44:18.775Z,2024-05-15T03:08:29.760Z
1592,8402808448,Boubacar,Ould Ahmed,Boubacar Ould Ahmed,M,1984-03-04,MAURE,+22241792236,,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2022-03-17,2023-07-13T11:58:42.243Z,2022-03-17T20:53:21.265Z,2023-07-13T11:58:42.243Z
3848,9105067480,Maimouna,Dramé,Maimouna Dramé,F,1991-11-03,WOLOF,+22235205983,,5,Trarza,15,,ACTIVE,,ACTIVE,USSD,2022-01-15,2024-01-23T23:16:09.201Z,2022-01-15T20:32:35.254Z,2024-01-23T23:16:09.201Z
562,0411341903,Ibrahima,Kanouté,Ibrahima Kanouté,M,2004-11-11,PEUL,+22224500013,,11,Hodh El Gharbi,44,,STANDARD,,PENDING_KYC,USSD,2022-12-14,2023-07-11T19:26:17.710Z,2022-12-14T10:57:22.638Z,2023-07-11T19:26:17.710Z
1865,9105968244,Tekber,Thiam,Tekber Thiam,F,1991-10-25,SONINKE,+22225086228,tekber.thiam628@hotmail.fr,5,Trarza,11,,STANDARD,,ACTIVE,ANDROID,2023-05-29,2024-09-19T01:47:58.451Z,2023-05-29T21:36:43.575Z,2024-09-19T01:47:58.451Z
803,8002055785,Ghali,Ould Salem,Ghali Ould Salem,M,1980-02-07,MAURE,+22224991131,ghali.ouldsalem160@gmail.com,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2024-08-17,2024-11-11T12:05:17.529Z,2024-08-17T18:37:23.291Z,2024-11-11T12:05:17.529Z
727,0302777983,Ethmane,Guèye,Ethmane Guèye,M,2003-09-23,SONINKE,+22224849735,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,USSD,2023-11-17,2024-02-11T21:41:48.754Z,2023-11-17T07:19:28.142Z,2024-02-11T21:41:48.754Z
6762,8303024437,Moulaye,Ould Mokhtar,Moulaye Ould Mokhtar,M,1983-10-05,MAURE,+22235592005,,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2024-09-03,2024-11-19T14:41:45.781Z,2024-09-03T14:36:51.451Z,2024-11-19T14:41:45.781Z
5827,8415719230,El Hacen,Thiaw,El Hacen Thiaw,M,1984-02-13,WOLOF,+22225458557,,15,Tiris Zemmour,53,,STANDARD,,INACTIVE,ANDROID,2023-09-22,2024-05-25T18:05:09.725Z,2023-09-22T03:11:28.368Z,2024-05-25T18:05:09.725Z
7975,7002662058,Noura,Mint Vadel,Noura Mint Vadel,F,1970-02-10,MAURE,+22224253615,noura.mintvadel214@yahoo.fr,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,USSD,2022-06-22,2023-11-13T13:30:12.359Z,2022-06-22T07:16:43.367Z,2023-11-13T13:30:12.359Z
2562,9715239253,Mahjouba,Guèye,Mahjouba Guèye,F,1997-09-19,WOLOF,+22236758790,mahjouba.guèye970@yahoo.fr,15,Tiris Zemmour,54,,DORMANT,,ACTIVE,USSD,2023-05-26,2024-09-20T20:59:28.345Z,2023-05-26T15:52:38.778Z,2024-09-20T20:59:28.345Z
