id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
8257,7515,NS639237881,SAVINGS,,MRU,30,49000,500000,15000000,ACTIVE,true,2024-04-29,2024-04-30T07:55:56.123Z,2024-04-29T16:36:25.396Z,2024-04-30T07:55:56.123Z
8268,7524,NS590564489,SAVINGS,,MRU,15000,15000,500000,15000000,ACTIVE,true,2023-08-18,2023-10-09T21:16:57.385Z,2023-08-18T05:06:05.830Z,2023-10-09T21:16:57.385Z
8271,7527,NW167828083,WALLET,,MRU,45000,45000,500000,15000000,ACTIVE,true,2024-09-20,2024-12-11T13:47:55.393Z,2024-09-20T06:01:06.282Z,2024-12-11T13:47:55.393Z
8317,7564,NW778421283,WALLET,,MRU,28000,28000,500000,15000000,ACTIVE,true,2022-03-28,2022-11-29T01:22:46.450Z,2022-03-28T19:15:48.649Z,2022-11-29T01:22:46.450Z
8325,7571,NA581034064,AGENT,,MRU,2635,5800,500000,15000000,ACTIVE,true,2023-01-30,2024-03-05T00:24:41.698Z,2023-01-30T10:21:17.533Z,2024-03-05T00:24:41.698Z
8335,7578,NA338369846,AGENT,,MRU,356,30000,500000,15000000,ACTIVE,true,2023-09-19,2024-04-08T13:16:00.319Z,2023-09-19T12:53:17.283Z,2024-04-08T13:16:00.319Z
8347,7590,NW023286104,WALLET,,MRU,151000,151000,500000,15000000,CLOSED,true,2024-01-01,2024-09-28T06:09:57.196Z,2024-01-01T20:31:42.003Z,2024-09-28T06:09:57.196Z
8348,7590,NW426272630,WALLET,,MRU,213000,213000,500000,15000000,ACTIVE,false,2024-01-01,2024-07-15T02:45:52.993Z,2024-01-01T20:31:42.003Z,2024-07-15T02:45:52.993Z
8349,7590,NS691517114,SAVINGS,,MRU,162075,201000,500000,15000000,ACTIVE,false,2024-01-01,2024-12-06T04:01:50.210Z,2024-01-01T20:31:42.003Z,2024-12-06T04:01:50.210Z
8355,7596,NW169573426,WALLET,,MRU,445500,451000,500000,15000000,ACTIVE,true,2022-06-08,2024-08-27T02:11:18.187Z,2022-06-08T17:21:32.053Z,2024-08-27T02:11:18.187Z
8356,7596,NS997543693,SAVINGS,,MRU,364000,316000,500000,15000000,ACTIVE,false,2022-06-08,2024-09-09T00:46:55.322Z,2022-06-08T17:21:32.053Z,2024-09-09T00:46:55.322Z
8357,7596,NS798037529,SAVINGS,,MRU,195000,195000,500000,15000000,ACTIVE,false,2022-06-08,2022-11-18T05:24:33.969Z,2022-06-08T17:21:32.053Z,2022-11-18T05:24:33.969Z
8363,7602,NM130540013,MERCHANT,,MRU,2434,38000,500000,15000000,ACTIVE,true,2023-04-07,2024-09-06T17:25:13.029Z,2023-04-07T22:47:17.049Z,2024-09-06T17:25:13.029Z
8372,7609,NM020193338,MERCHANT,,MRU,105325,32000,500000,15000000,ACTIVE,true,2022-03-07,2023-04-19T21:35:07.292Z,2022-03-07T14:12:27.557Z,2023-04-19T21:35:07.292Z
8379,7616,NC591502189,CORPORATE,,MRU,744700,4700,500000,15000000,ACTIVE,true,2024-02-21,2024-04-10T17:12:17.154Z,2024-02-21T04:18:09.178Z,2024-04-10T17:12:17.154Z
8384,7621,NA260591507,AGENT,,MRU,4800,27000,500000,15000000,ACTIVE,true,2022-11-14,2024-09-29T15:36:21.076Z,2022-11-14T18:03:17.540Z,2024-09-29T15:36:21.076Z
8406,7642,NW075636774,WALLET,,MRU,1700,1700,500000,15000000,ACTIVE,true,2022-06-08,2023-02-22T02:21:27.775Z,2022-06-08T15:07:30.730Z,2023-02-22T02:21:27.775Z
8411,7645,NA488837480,AGENT,,MRU,10650,650,500000,15000000,ACTIVE,true,2023-07-01,2023-09-04T22:15:04.338Z,2023-07-01T18:16:28.235Z,2023-09-04T22:15:04.338Z
8443,7676,NS273142457,SAVINGS,,MRU,50000,50000,500000,15000000,ACTIVE,true,2023-05-14,2024-04-29T00:25:14.450Z,2023-05-14T04:25:02.740Z,2024-04-29T00:25:14.450Z
8455,7683,NS227676749,SAVINGS,,MRU,44000,44000,500000,15000000,ACTIVE,true,2024-06-14,2024-09-29T12:46:31.886Z,2024-06-14T05:44:53.694Z,2024-09-29T12:46:31.886Z
8468,7696,NW501964356,WALLET,,MRU,450,3900,500000,15000000,ACTIVE,true,2024-03-05,2024-07-21T02:02:05.942Z,2024-03-05T03:31:12.122Z,2024-07-21T02:02:05.942Z
8486,7712,NW205812007,WALLET,,MRU,6000,6000,500000,15000000,ACTIVE,true,2022-06-12,2024-12-01T13:28:36.175Z,2022-06-12T06:28:28.177Z,2024-12-01T13:28:36.175Z
8499,7723,NM642346501,MERCHANT,,MRU,657903,29000,500000,15000000,ACTIVE,true,2023-10-22,2024-12-29T19:26:29.770Z,2023-10-22T02:10:44.450Z,2024-12-29T19:26:29.770Z
8517,7741,NW978890657,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2024-02-16,2024-11-08T14:03:43.593Z,2024-02-16T10:25:25.516Z,2024-11-08T14:03:43.593Z
8518,7742,NW631685495,WALLET,,MRU,2600,2600,500000,15000000,ACTIVE,true,2022-09-19,2024-10-09T12:51:38.886Z,2022-09-19T02:00:01.929Z,2024-10-09T12:51:38.886Z
8534,7754,NC186155557,CORPORATE,,MRU,6,1600,500000,15000000,ACTIVE,true,2024-02-05,2024-03-05T14:54:57.821Z,2024-02-05T12:42:08.922Z,2024-03-05T14:54:57.821Z
8549,7769,NW122301340,WALLET,,MRU,9700,9700,500000,15000000,ACTIVE,true,2024-10-28,2024-12-05T19:40:59.166Z,2024-10-28T06:27:02.550Z,2024-12-05T19:40:59.166Z
8554,7774,NW529767155,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2024-07-09,2024-09-17T09:57:09.505Z,2024-07-09T04:59:27.421Z,2024-09-17T09:57:09.505Z
8565,7785,NW775951028,WALLET,,MRU,976640,1291000,500000,15000000,ACTIVE,true,2024-09-18,2024-11-17T15:42:12.944Z,2024-09-18T21:30:30.074Z,2024-11-17T15:42:12.944Z
8566,7785,NS567553639,SAVINGS,,MRU,1620375,1675000,500000,15000000,ACTIVE,false,2024-09-18,2024-11-30T11:18:36.192Z,2024-09-18T21:30:30.074Z,2024-11-30T11:18:36.192Z
8567,7785,NS253713756,SAVINGS,,MRU,1746000,1728000,500000,15000000,ACTIVE,false,2024-09-18,2024-12-08T00:21:42.086Z,2024-09-18T21:30:30.074Z,2024-12-08T00:21:42.086Z
8575,7793,NS978022098,SAVINGS,,MRU,46000,46000,500000,15000000,ACTIVE,true,2024-12-14,2024-12-24T21:59:51.098Z,2024-12-14T00:18:20.755Z,2024-12-24T21:59:51.098Z
8581,7799,NS733937979,SAVINGS,,MRU,731,21000,500000,15000000,ACTIVE,true,2022-07-03,2022-09-07T19:05:48.835Z,2022-07-03T11:15:13.973Z,2022-09-07T19:05:48.835Z
8592,7809,NW937448859,WALLET,,MRU,116430,41000,500000,15000000,ACTIVE,true,2022-03-05,2023-11-27T08:55:56.780Z,2022-03-05T03:59:36.927Z,2023-11-27T08:55:56.780Z
8604,7821,NW280591279,WALLET,,MRU,22000,22000,500000,15000000,ACTIVE,true,2024-07-21,2024-12-09T11:05:31.821Z,2024-07-21T14:45:55.813Z,2024-12-09T11:05:31.821Z
8644,7852,NW598976373,WALLET,,MRU,2100,42000,500000,15000000,ACTIVE,true,2022-05-25,2024-05-01T09:26:59.172Z,2022-05-25T00:38:49.979Z,2024-05-01T09:26:59.172Z
8648,7856,NW075622409,WALLET,,MRU,73400,47000,500000,15000000,ACTIVE,true,2022-07-12,2024-03-18T00:27:39.724Z,2022-07-12T09:49:48.470Z,2024-03-18T00:27:39.724Z
8655,7863,NW948508024,WALLET,,MRU,10280,14000,500000,15000000,ACTIVE,true,2022-03-02,2023-09-22T02:44:52.082Z,2022-03-02T15:20:43.174Z,2023-09-22T02:44:52.082Z
8665,7871,NW382198572,WALLET,,MRU,6500,6500,500000,15000000,CLOSED,true,2024-04-29,2024-10-12T02:48:57.160Z,2024-04-29T04:34:59.847Z,2024-10-12T02:48:57.160Z
8674,7880,NW498266458,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2023-07-04,2024-09-18T18:16:12.677Z,2023-07-04T04:00:10.750Z,2024-09-18T18:16:12.677Z
8675,7881,NW188871026,WALLET,,MRU,1900,1900,500000,15000000,ACTIVE,true,2023-12-20,2024-05-14T10:33:06.496Z,2023-12-20T20:25:17.989Z,2024-05-14T10:33:06.496Z
8679,7884,NW224683642,WALLET,,MRU,640,5200,500000,15000000,ACTIVE,true,2022-07-28,2023-07-28T09:20:06.433Z,2022-07-28T02:51:54.120Z,2023-07-28T09:20:06.433Z
8696,7899,NW661050230,WALLET,,MRU,198000,198000,500000,15000000,ACTIVE,true,2024-09-29,2024-10-16T17:36:57.981Z,2024-09-29T14:30:44.590Z,2024-10-16T17:36:57.981Z
8697,7899,NW755560577,WALLET,,MRU,54690,214000,500000,15000000,ACTIVE,false,2024-09-29,2024-11-13T11:14:37.445Z,2024-09-29T14:30:44.590Z,2024-11-13T11:14:37.445Z
8700,7902,NW452587127,WALLET,,MRU,1988,9500,500000,15000000,ACTIVE,true,2023-09-23,2023-09-28T13:04:29.076Z,2023-09-23T22:20:19.895Z,2023-09-28T13:04:29.076Z
8760,7950,NW670782327,WALLET,,MRU,0,550,500000,15000000,ACTIVE,true,2023-05-30,2024-12-26T17:50:01.038Z,2023-05-30T14:19:49.436Z,2024-12-26T17:50:01.038Z
8768,7957,NA672190547,AGENT,,MRU,200,25000,500000,15000000,ACTIVE,true,2022-11-25,2022-12-28T02:53:21.161Z,2022-11-25T13:48:56.830Z,2022-12-28T02:53:21.161Z
8785,7973,NW574454427,WALLET,,MRU,3606,6200,500000,15000000,ACTIVE,true,2023-11-04,2024-03-20T17:37:00.169Z,2023-11-04T23:37:39.984Z,2024-03-20T17:37:00.169Z
8787,7975,NW759273410,WALLET,,MRU,5150,18000,500000,15000000,ACTIVE,true,2022-06-22,2024-08-17T23:30:36.606Z,2022-06-22T07:16:43.367Z,2024-08-17T23:30:36.606Z
8793,7981,NM898089170,MERCHANT,,MRU,39000,39000,500000,15000000,DORMANT,true,2024-03-24,2024-09-13T11:58:05.371Z,2024-03-24T01:02:14.128Z,2024-09-13T11:58:05.371Z
8804,7992,NW863365531,WALLET,,MRU,2055250,7300,500000,15000000,ACTIVE,true,2024-01-11,2024-02-14T17:18:24.835Z,2024-01-11T15:10:01.788Z,2024-02-14T17:18:24.835Z
8837,8023,NA157367229,AGENT,,MRU,630,144000,500000,15000000,ACTIVE,true,2024-05-26,2024-08-14T21:18:03.880Z,2024-05-26T06:24:41.902Z,2024-08-14T21:18:03.880Z
8838,8023,NS160465955,SAVINGS,,MRU,173806,214000,500000,15000000,ACTIVE,false,2024-05-26,2024-11-23T22:34:17.548Z,2024-05-26T06:24:41.902Z,2024-11-23T22:34:17.548Z
8839,8023,NS989534855,SAVINGS,,MRU,20000,20000,500000,15000000,ACTIVE,false,2024-05-26,2024-08-02T10:20:05.272Z,2024-05-26T06:24:41.902Z,2024-08-02T10:20:05.272Z
8842,8026,NW575725317,WALLET,,MRU,9400,9400,500000,15000000,ACTIVE,true,2024-06-28,2024-12-03T13:20:12.246Z,2024-06-28T04:53:39.168Z,2024-12-03T13:20:12.246Z
8852,8036,NW194043547,WALLET,,MRU,6800,6800,500000,15000000,ACTIVE,true,2023-04-29,2023-11-18T07:29:39.119Z,2023-04-29T04:21:22.120Z,2023-11-18T07:29:39.119Z
8853,8037,NW352189328,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2024-08-06,2024-12-23T00:39:38.121Z,2024-08-06T23:33:41.848Z,2024-12-23T00:39:38.121Z
8856,8039,NW241012454,WALLET,,MRU,984600,48000,500000,15000000,ACTIVE,true,2022-09-06,2024-09-08T00:52:09.261Z,2022-09-06T04:27:21.518Z,2024-09-08T00:52:09.261Z
8890,8070,NW423431039,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2024-01-11,2024-12-10T05:28:53.332Z,2024-01-11T06:40:04.161Z,2024-12-10T05:28:53.332Z
8893,8073,NS874551892,SAVINGS,,MRU,950,950,500000,15000000,ACTIVE,true,2022-04-28,2022-10-11T18:50:03.682Z,2022-04-28T15:09:14.679Z,2022-10-11T18:50:03.682Z
8901,8078,NS790884971,SAVINGS,,MRU,0,2700,500000,15000000,ACTIVE,true,2023-08-30,2024-09-13T10:59:44.137Z,2023-08-30T02:32:12.400Z,2024-09-13T10:59:44.137Z
8913,8089,NW072163876,WALLET,,MRU,4400,11000,500000,15000000,ACTIVE,true,2022-02-07,2024-09-21T15:57:54.193Z,2022-02-07T18:32:41.800Z,2024-09-21T15:57:54.193Z
8915,8091,NA407371044,AGENT,,MRU,1975,5500,500000,15000000,ACTIVE,true,2024-05-19,2024-10-06T21:19:57.144Z,2024-05-19T11:34:48.649Z,2024-10-06T21:19:57.144Z
8919,8095,NW693223715,WALLET,,MRU,20519,26000,500000,15000000,ACTIVE,true,2022-01-23,2024-11-15T07:33:31.995Z,2022-01-23T20:48:26.749Z,2024-11-15T07:33:31.995Z
8923,8099,NM586201191,MERCHANT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2022-09-18,2023-05-18T17:18:47.393Z,2022-09-18T00:45:22.577Z,2023-05-18T17:18:47.393Z
8937,8113,NW807345390,WALLET,,MRU,60000,15000,500000,15000000,ACTIVE,true,2024-08-02,2024-11-17T21:04:27.514Z,2024-08-02T00:55:09.756Z,2024-11-17T21:04:27.514Z
8941,8117,NW260664012,WALLET,,MRU,5050,12000,500000,15000000,ACTIVE,true,2023-05-04,2023-08-15T19:07:21.862Z,2023-05-04T00:45:21.875Z,2023-08-15T19:07:21.862Z
8946,8122,NW834975958,WALLET,,MRU,1238000,1217000,500000,15000000,ACTIVE,true,2024-01-23,2024-04-14T22:07:50.410Z,2024-01-23T02:47:47.388Z,2024-04-14T22:07:50.410Z
8947,8122,NW882220387,WALLET,,MRU,396570,626000,500000,15000000,ACTIVE,false,2024-01-23,2024-09-24T16:51:14.929Z,2024-01-23T02:47:47.388Z,2024-09-24T16:51:14.929Z
8948,8122,NW313943535,WALLET,,MRU,286000,286000,500000,15000000,ACTIVE,false,2024-01-23,2024-09-01T11:24:24.228Z,2024-01-23T02:47:47.388Z,2024-09-01T11:24:24.228Z
8950,8124,NS902365684,SAVINGS,,MRU,43000,43000,500000,15000000,ACTIVE,true,2023-10-03,2024-04-07T19:42:43.227Z,2023-10-03T06:49:27.189Z,2024-04-07T19:42:43.227Z
8955,8129,NM781091452,MERCHANT,,MRU,2000,42000,500000,15000000,ACTIVE,true,2023-12-01,2024-03-13T00:09:22.366Z,2023-12-01T02:57:56.182Z,2024-03-13T00:09:22.366Z
8979,8153,NS870478298,SAVINGS,,MRU,3440,39000,500000,15000000,ACTIVE,true,2024-08-24,2024-10-04T14:14:12.600Z,2024-08-24T01:23:38.476Z,2024-10-04T14:14:12.600Z
8982,8156,NW801256299,WALLET,,MRU,37000,37000,500000,15000000,ACTIVE,true,2023-01-25,2024-06-16T19:01:44.281Z,2023-01-25T10:07:13.319Z,2024-06-16T19:01:44.281Z
8988,8160,NS158090591,SAVINGS,,MRU,27100,33000,500000,15000000,ACTIVE,true,2022-02-14,2022-05-25T06:53:59.572Z,2022-02-14T19:27:34.405Z,2022-05-25T06:53:59.572Z
9003,8175,NW014146208,WALLET,,MRU,5000,5000,500000,15000000,ACTIVE,true,2024-04-21,2024-08-01T04:28:14.848Z,2024-04-21T05:41:39.461Z,2024-08-01T04:28:14.848Z
9030,8202,NS510231137,SAVINGS,,MRU,3550,28000,500000,15000000,ACTIVE,true,2023-08-12,2024-05-28T21:30:10.978Z,2023-08-12T03:12:02.533Z,2024-05-28T21:30:10.978Z
9043,8215,NW684425235,WALLET,,MRU,30585,37000,500000,15000000,ACTIVE,true,2024-07-06,2024-11-19T01:45:42.075Z,2024-07-06T23:03:22.748Z,2024-11-19T01:45:42.075Z
9060,8231,NC624568701,CORPORATE,,MRU,70000,46000,500000,15000000,ACTIVE,true,2023-08-11,2024-03-15T05:26:54.738Z,2023-08-11T06:19:05.188Z,2024-03-15T05:26:54.738Z
9074,8242,NW553521186,WALLET,,MRU,43400,3400,500000,15000000,ACTIVE,true,2024-01-22,2024-08-27T19:04:09.300Z,2024-01-22T20:49:28.762Z,2024-08-27T19:04:09.300Z
9095,8262,NS015795469,SAVINGS,,MRU,296,19000,500000,15000000,ACTIVE,true,2024-08-17,2024-11-06T08:09:29.466Z,2024-08-17T14:59:03.364Z,2024-11-06T08:09:29.466Z
9102,8268,NW614645958,WALLET,,MRU,84000,29000,500000,15000000,ACTIVE,true,2022-11-26,2024-11-30T12:11:28.783Z,2022-11-26T16:56:56.908Z,2024-11-30T12:11:28.783Z
9103,8269,NA013833045,AGENT,,MRU,4100,4100,500000,15000000,ACTIVE,true,2022-05-30,2022-07-31T12:47:40.089Z,2022-05-30T19:16:16.948Z,2022-07-31T12:47:40.089Z
9106,8272,NW422497391,WALLET,,MRU,1900,1900,500000,15000000,ACTIVE,true,2022-01-09,2023-03-20T17:27:32.377Z,2022-01-09T20:29:37.345Z,2023-03-20T17:27:32.377Z
9113,8279,NW164475441,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2024-06-23,2024-08-06T07:08:52.034Z,2024-06-23T23:47:10.894Z,2024-08-06T07:08:52.034Z
9125,8289,NW231963515,WALLET,,MRU,27985,11000,500000,15000000,ACTIVE,true,2023-03-29,2024-09-02T09:59:06.002Z,2023-03-29T02:46:03.598Z,2024-09-02T09:59:06.002Z
9136,8298,NW269681930,WALLET,,MRU,7500,7500,500000,15000000,ACTIVE,true,2023-06-16,2024-08-29T06:15:14.920Z,2023-06-16T09:05:03.079Z,2024-08-29T06:15:14.920Z
9193,8350,NW954934597,WALLET,,MRU,24400,8500,500000,15000000,ACTIVE,true,2022-10-09,2023-11-16T09:16:23.903Z,2022-10-09T11:12:10.550Z,2023-11-16T09:16:23.903Z
9194,8351,NW206624388,WALLET,,MRU,178000,178000,500000,15000000,FROZEN,true,2024-03-31,2024-09-07T00:00:06.749Z,2024-03-31T10:58:16.534Z,2024-09-07T00:00:06.749Z
9195,8351,NS505874395,SAVINGS,,MRU,280000,280000,500000,15000000,ACTIVE,false,2024-03-31,2024-10-02T12:44:02.372Z,2024-03-31T10:58:16.534Z,2024-10-02T12:44:02.372Z
9225,8375,NA029946327,AGENT,,MRU,32330,1200,500000,15000000,ACTIVE,true,2022-08-14,2022-09-16T11:39:06.145Z,2022-08-14T07:15:36.277Z,2022-09-16T11:39:06.145Z
9229,8379,NW011940240,WALLET,,MRU,1334000,1334000,500000,15000000,ACTIVE,true,2023-11-25,2024-04-02T22:37:25.636Z,2023-11-25T06:55:39.947Z,2024-04-02T22:37:25.636Z
9230,8379,NW044721867,WALLET,,MRU,2235000,1234000,500000,15000000,ACTIVE,false,2023-11-25,2024-01-14T03:15:33.348Z,2023-11-25T06:55:39.947Z,2024-01-14T03:15:33.348Z
9231,8379,NS864405632,SAVINGS,,MRU,1994970,1669000,500000,15000000,ACTIVE,false,2023-11-25,2024-10-31T20:15:39.544Z,2023-11-25T06:55:39.947Z,2024-10-31T20:15:39.544Z
9232,8380,NM069485664,MERCHANT,,MRU,29000,29000,500000,15000000,FROZEN,true,2022-05-30,2022-09-18T04:59:28.298Z,2022-05-30T19:24:16.269Z,2022-09-18T04:59:28.298Z
9233,8381,NW393948793,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2023-04-23,2023-07-11T19:21:34.304Z,2023-04-23T03:00:54.792Z,2023-07-11T19:21:34.304Z
9236,8384,NM888427734,MERCHANT,,MRU,1700,1700,500000,15000000,DORMANT,true,2024-10-01,2024-11-06T10:39:02.416Z,2024-10-01T14:25:43.932Z,2024-11-06T10:39:02.416Z
9259,8404,NW378165543,WALLET,,MRU,46000,46000,500000,15000000,FROZEN,true,2023-10-05,2024-05-16T02:16:44.525Z,2023-10-05T02:40:16.211Z,2024-05-16T02:16:44.525Z
9261,8406,NA912573576,AGENT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2022-06-15,2023-12-17T21:59:55.915Z,2022-06-15T02:53:20.471Z,2023-12-17T21:59:55.915Z
9264,8409,NW441051513,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2024-05-11,2024-11-08T11:24:04.109Z,2024-05-11T09:06:31.695Z,2024-11-08T11:24:04.109Z
9293,8436,NM824457765,MERCHANT,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-07-19,2024-12-25T11:25:52.889Z,2024-07-19T19:47:58.772Z,2024-12-25T11:25:52.889Z
9302,8443,NW935626030,WALLET,,MRU,952100,69000,500000,15000000,ACTIVE,true,2023-01-14,2024-11-15T11:29:55.913Z,2023-01-14T15:14:11.912Z,2024-11-15T11:29:55.913Z
9303,8443,NW078572154,WALLET,,MRU,271000,255000,500000,15000000,ACTIVE,false,2023-01-14,2024-03-19T01:45:22.268Z,2023-01-14T15:14:11.912Z,2024-03-19T01:45:22.268Z
9304,8443,NW653814912,WALLET,,MRU,64000,64000,500000,15000000,ACTIVE,false,2023-01-14,2023-07-08T01:02:00.350Z,2023-01-14T15:14:11.912Z,2023-07-08T01:02:00.350Z
9312,8450,NS526825547,SAVINGS,,MRU,2750,29000,500000,15000000,ACTIVE,true,2024-12-16,2024-12-25T16:42:38.732Z,2024-12-16T07:09:24.287Z,2024-12-25T16:42:38.732Z
9345,8482,NW744778514,WALLET,,MRU,4200,4200,500000,15000000,ACTIVE,true,2024-08-05,2024-10-08T10:46:20.124Z,2024-08-05T20:10:39.517Z,2024-10-08T10:46:20.124Z
9354,8490,NW655859500,WALLET,,MRU,4300,4300,500000,15000000,ACTIVE,true,2023-01-02,2024-06-26T01:28:40.882Z,2023-01-02T21:43:17.131Z,2024-06-26T01:28:40.882Z
9359,8495,NW373510983,WALLET,,MRU,33000,33000,500000,15000000,ACTIVE,true,2022-08-24,2022-10-30T04:03:52.093Z,2022-08-24T00:45:47.733Z,2022-10-30T04:03:52.093Z
9360,8496,NW289194643,WALLET,,MRU,2250,18000,500000,15000000,ACTIVE,true,2022-08-27,2024-07-04T04:08:08.520Z,2022-08-27T15:53:44.168Z,2024-07-04T04:08:08.520Z
9390,8524,NM809891462,MERCHANT,,MRU,2125,8300,500000,15000000,ACTIVE,true,2024-07-29,2024-09-05T14:15:01.133Z,2024-07-29T09:20:08.914Z,2024-09-05T14:15:01.133Z
9391,8525,NS215569645,SAVINGS,,MRU,11000,11000,500000,15000000,ACTIVE,true,2024-04-07,2024-07-15T17:14:09.512Z,2024-04-07T08:52:11.099Z,2024-07-15T17:14:09.512Z
9395,8528,NW249759197,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2024-10-29,2024-11-17T08:15:15.048Z,2024-10-29T11:10:57.306Z,2024-11-17T08:15:15.048Z
9397,8530,NA788738966,AGENT,,MRU,150,10000,500000,15000000,ACTIVE,true,2023-09-30,2023-12-03T18:03:58.224Z,2023-09-30T02:52:30.938Z,2023-12-03T18:03:58.224Z
9409,8541,NW618381500,WALLET,,MRU,6520,43000,500000,15000000,ACTIVE,true,2024-03-17,2024-12-26T02:11:29.936Z,2024-03-17T18:35:43.149Z,2024-12-26T02:11:29.936Z
9431,8562,NS435858249,SAVINGS,,MRU,11000,11000,500000,15000000,ACTIVE,true,2023-08-01,2024-11-01T22:40:20.660Z,2023-08-01T18:27:03.129Z,2024-11-01T22:40:20.660Z
9440,8571,NW499325514,WALLET,,MRU,4680,15000,500000,15000000,ACTIVE,true,2023-01-26,2024-09-28T01:33:31.569Z,2023-01-26T07:50:02.194Z,2024-09-28T01:33:31.569Z
9442,8573,NM202482342,MERCHANT,,MRU,64500,10000,500000,15000000,ACTIVE,true,2022-09-01,2024-02-08T20:09:18.705Z,2022-09-01T08:02:05.635Z,2024-02-08T20:09:18.705Z
9468,8598,NW447244763,WALLET,,MRU,1400,1400,500000,15000000,ACTIVE,true,2022-10-12,2023-08-24T08:26:19.632Z,2022-10-12T05:17:00.620Z,2023-08-24T08:26:19.632Z
9471,8601,NM677243471,MERCHANT,,MRU,5600,5600,500000,15000000,CLOSED,true,2023-02-19,2024-08-24T19:39:03.944Z,2023-02-19T19:48:50.963Z,2024-08-24T19:39:03.944Z
9485,8614,NW846282005,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2024-11-26,2024-12-15T23:59:50.207Z,2024-11-26T10:33:38.952Z,2024-12-15T23:59:50.207Z
9488,8617,NM134458541,MERCHANT,,MRU,1200,1200,500000,15000000,ACTIVE,true,2024-04-05,2024-10-12T06:53:07.951Z,2024-04-05T15:53:32.864Z,2024-10-12T06:53:07.951Z
9505,8630,NW432333231,WALLET,,MRU,13150,18000,500000,15000000,ACTIVE,true,2022-11-11,2024-06-22T22:57:22.732Z,2022-11-11T10:06:41.645Z,2024-06-22T22:57:22.732Z
9511,8636,NM078394413,MERCHANT,,MRU,8400,8400,500000,15000000,ACTIVE,true,2023-09-13,2024-12-11T04:39:47.740Z,2023-09-13T04:09:58.628Z,2024-12-11T04:39:47.740Z
9519,8644,NS615756988,SAVINGS,,MRU,510679,6600,500000,15000000,ACTIVE,true,2022-03-24,2022-06-16T00:40:01.039Z,2022-03-24T05:17:31.663Z,2022-06-16T00:40:01.039Z
9543,8668,NW465477854,WALLET,,MRU,11000,11000,500000,15000000,ACTIVE,true,2023-04-30,2023-10-06T06:25:43.096Z,2023-04-30T02:38:23.619Z,2023-10-06T06:25:43.096Z
9565,8686,NW729110241,WALLET,,MRU,6100,6100,500000,15000000,ACTIVE,true,2022-12-26,2024-10-24T21:35:28.466Z,2022-12-26T11:43:48.898Z,2024-10-24T21:35:28.466Z
9599,8715,NW071282267,WALLET,,MRU,42000,42000,500000,15000000,DORMANT,true,2023-06-09,2024-07-02T17:48:33.400Z,2023-06-09T09:23:37.411Z,2024-07-02T17:48:33.400Z
9632,8743,NW120137602,WALLET,,MRU,18000,18000,500000,15000000,ACTIVE,true,2024-03-13,2024-09-11T10:57:10.240Z,2024-03-13T05:48:51.860Z,2024-09-11T10:57:10.240Z
9637,8748,NW274732232,WALLET,,MRU,400,11000,500000,15000000,ACTIVE,true,2023-04-26,2024-09-14T23:40:11.486Z,2023-04-26T17:33:02.740Z,2024-09-14T23:40:11.486Z
9638,8749,NW083630561,WALLET,,MRU,36000,36000,500000,15000000,FROZEN,true,2022-01-27,2023-05-15T08:54:31.361Z,2022-01-27T07:33:39.147Z,2023-05-15T08:54:31.361Z
9640,8751,NW814408541,WALLET,,MRU,13416,39000,500000,15000000,ACTIVE,true,2024-05-28,2024-08-16T01:38:56.040Z,2024-05-28T00:43:13.351Z,2024-08-16T01:38:56.040Z
9674,8784,NW432176113,WALLET,,MRU,690600,2600,500000,15000000,ACTIVE,true,2024-08-25,2024-09-01T14:55:05.462Z,2024-08-25T12:35:28.519Z,2024-09-01T14:55:05.462Z
9676,8786,NM640957266,MERCHANT,,MRU,519850,25000,500000,15000000,ACTIVE,true,2024-02-16,2024-12-15T16:29:38.214Z,2024-02-16T17:51:00.376Z,2024-12-15T16:29:38.214Z
9683,8792,NS875621438,SAVINGS,,MRU,106000,26000,500000,15000000,ACTIVE,true,2023-02-23,2024-03-06T17:02:47.924Z,2023-02-23T17:40:49.786Z,2024-03-06T17:02:47.924Z
9688,8797,NW637765407,WALLET,,MRU,39000,39000,500000,15000000,DORMANT,true,2024-03-15,2024-06-30T12:37:56.987Z,2024-03-15T06:44:00.211Z,2024-06-30T12:37:56.987Z
